"統計名：","住民基本台帳人口移動報告 年報（実数）　2020年～"
"表番号：","10"
"表題：","男女，移動前の住所地（都道府県，21大都市）別転入者数－都道府県，市区町村（移動者）（2020年～）"
"実施年月：","-","-"
"市区町村時点（年月日）：","-"

"***","調査していないため該当数値がないもの"
"-","定義上該当数値がないもの"

"","","","","","","","","","","/性別 コード","0","1","2"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2021000000","2021年","27100","大阪市","","4","1","3"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2021000000","2021年","27140","堺市","","1","0","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2021000000","2021年","28100","神戸市","","1","1","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2021000000","2021年","33100","岡山市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2021000000","2021年","34100","広島市","","2","1","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2021000000","2021年","40100","北九州市","","1","1","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2021000000","2021年","40130","福岡市","","7","2","5"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2021000000","2021年","43100","熊本市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2021000000","2021年","99300","移動前の住所地不詳","","2","2","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2020000000","2020年","00999","総数","","469","242","227"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2020000000","2020年","01000","北海道","","4","2","2"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2020000000","2020年","02000","青森県","","2","2","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2020000000","2020年","03000","岩手県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2020000000","2020年","04000","宮城県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2020000000","2020年","05000","秋田県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2020000000","2020年","06000","山形県","","1","1","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2020000000","2020年","07000","福島県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2020000000","2020年","08000","茨城県","","2","1","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2020000000","2020年","09000","栃木県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2020000000","2020年","10000","群馬県","","1","1","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2020000000","2020年","11000","埼玉県","","5","5","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2020000000","2020年","12000","千葉県","","7","4","3"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2020000000","2020年","13000","東京都","","27","14","13"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2020000000","2020年","14000","神奈川県","","8","5","3"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2020000000","2020年","15000","新潟県","","1","1","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2020000000","2020年","16000","富山県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2020000000","2020年","17000","石川県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2020000000","2020年","18000","福井県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2020000000","2020年","19000","山梨県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2020000000","2020年","20000","長野県","","1","0","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2020000000","2020年","21000","岐阜県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2020000000","2020年","22000","静岡県","","3","0","3"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2020000000","2020年","23000","愛知県","","7","3","4"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2020000000","2020年","24000","三重県","","4","3","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2020000000","2020年","25000","滋賀県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2020000000","2020年","26000","京都府","","1","1","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2020000000","2020年","27000","大阪府","","17","12","5"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2020000000","2020年","28000","兵庫県","","5","3","2"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2020000000","2020年","29000","奈良県","","2","0","2"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2020000000","2020年","30000","和歌山県","","3","1","2"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2020000000","2020年","31000","鳥取県","","1","1","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2020000000","2020年","32000","島根県","","3","2","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2020000000","2020年","33000","岡山県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2020000000","2020年","34000","広島県","","7","4","3"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2020000000","2020年","35000","山口県","","2","1","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2020000000","2020年","36000","徳島県","","1","1","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2020000000","2020年","37000","香川県","","2","0","2"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2020000000","2020年","38000","愛媛県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2020000000","2020年","39000","高知県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2020000000","2020年","40000","福岡県","","11","7","4"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2020000000","2020年","41000","佐賀県","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2020000000","2020年","42000","長崎県","","2","1","1"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2020000000","2020年","43000","熊本県","","1","1","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2020000000","2020年","44000","大分県","","3","1","2"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2020000000","2020年","45000","宮崎県","","1","1","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2020000000","2020年","46000","鹿児島県","","5","3","2"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2020000000","2020年","47000","沖縄県","","329","160","169"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2020000000","2020年","00416","21大都市計","","47","31","16"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2020000000","2020年","01100","札幌市","","0","0","0"
"18","移動前の住所地別転入者数【人】","60000","移動者","47314","金武町","2020000000","2020年","04100","仙台市","","0","0","0"
